Date,Output Volume
2020-02-06,849346.01308371
2020-02-07,1623831.011991
2020-02-08,1630984.87853887
2020-02-09,741069.78232658
2020-02-10,594805.66163754
2020-02-11,1048176.92655592
2020-02-12,1008172.80780324
2020-02-13,1118052.64295258
2020-02-14,1032909.53522626
2020-02-15,1067532.5396334
2020-02-16,846047.07961569
2020-02-17,1002984.06003266
2020-02-18,1264808.14726425
2020-02-19,1046879.40187498
2020-02-20,1404366.2474342
2020-02-21,1009464.12133412
2020-02-22,830554.87424453
2020-02-23,568422.11151373
2020-02-24,691450.98758402
2020-02-25,796891.3190646
2020-02-26,888801.32701216
2020-02-27,898427.50680329
2020-02-28,974997.04377639
2020-02-29,975069.13228109
2020-03-01,636625.20144605
2020-03-02,579034.95265408
2020-03-03,829369.75672679
2020-03-04,802590.94969652
2020-03-05,987757.62295131
2020-03-06,856616.73323976
2020-03-07,948329.56470961
2020-03-08,606973.24660552
2020-03-09,652389.49754576
2020-03-10,1215934.05505541
2020-03-11,1051529.65117636
2020-03-12,1745555.95253277
2020-03-13,2390455.68121933
2020-03-14,2308422.65421972
2020-03-15,1119054.58402708
2020-03-16,836248.22472165
2020-03-17,1608672.51858354
2020-03-18,1514049.92527606
2020-03-19,1163683.05468522
2020-03-20,1314733.99674344
2020-03-21,1328552.5834628
2020-03-22,666287.85560569
2020-03-23,861884.50815449
2020-03-24,1012450.59677575
2020-03-25,1392212.48644711
2020-03-26,894474.25144889
2020-03-27,857030.73245117
2020-03-28,1042250.28343724
2020-03-29,701434.01952174
2020-03-30,654247.70421219
2020-03-31,1008444.61249414
2020-04-01,1042865.99372207
2020-04-02,1061668.88081634
2020-04-03,979449.97115116
2020-04-04,988291.05051921
2020-04-05,846628.25836618
2020-04-06,539735.67640308
2020-04-07,1100639.550444
2020-04-08,1173926.96604216
2020-04-09,736992.63026009
2020-04-10,1111870.39555683
2020-04-11,1078527.83973319
2020-04-12,607541.85044226
2020-04-13,512111.1517279
2020-04-14,961344.48703438
2020-04-15,798503.5569922
2020-04-16,866500.32272921
2020-04-17,1109652.95793781
2020-04-18,931978.01317425
2020-04-19,608218.1515361
2020-04-20,557902.32444957
2020-04-21,832401.10090204
2020-04-22,801447.21954218
2020-04-23,868632.5202912
2020-04-24,917566.90855534
2020-04-25,1266571.94311283
2020-04-26,601111.67797015
2020-04-27,554004.46131404
2020-04-28,1027545.8678655
2020-04-29,865826.99204445
2020-04-30,1839853.93361266
2020-05-01,2013287.38493636
2020-05-02,1019561.47484454
2020-05-03,560909.53760986
2020-05-04,735024.42641127
2020-05-05,961701.55052146
2020-05-06,1042110.71593336
2020-05-07,1004380.56363041
2020-05-08,1521175.33244125
2020-05-09,1190270.45095647
2020-05-10,1126832.03356487
2020-05-11,776308.21944175
2020-05-12,1183869.12017346
2020-05-13,1193429.35525497
2020-05-14,1141158.8884905
2020-05-15,1148843.11092356
2020-05-16,968670.12593146
2020-05-17,589883.85159191
2020-05-18,569016.89678253
2020-05-19,1102465.87862142
2020-05-20,1180651.91031286
2020-05-21,1046915.53938898
2020-05-22,1040760.93101488
2020-05-23,954156.0366178
2020-05-24,524290.54080269
2020-05-25,613553.78535658
2020-05-26,1106788.36447788
2020-05-27,926518.73065428
2020-05-28,1146047.41368757
2020-05-29,844592.30703145
2020-05-30,1017407.95545849
2020-05-31,575855.49301104
2020-06-01,763767.43572253
2020-06-02,1290723.79222962
2020-06-03,1548295.90063226
2020-06-04,1091209.99290066
2020-06-05,1155390.04282484
2020-06-06,1061341.1625185
2020-06-07,483316.05508509
2020-06-08,457030.22442266
2020-06-09,988373.59585393
2020-06-10,872905.25188197
2020-06-11,1194724.34293384
2020-06-12,1020135.22016595
2020-06-13,805756.98611031
2020-06-14,576561.48065334
2020-06-15,494661.58965311
2020-06-16,1007243.18679067
2020-06-17,1376195.25089126
2020-06-18,911901.84897635
2020-06-19,804315.62347119
2020-06-20,1430369.23090855
2020-06-21,539120.61362268
2020-06-22,469763.14344505
2020-06-23,1098336.31272251
2020-06-24,1215630.43130966
2020-06-25,1327295.10383693
2020-06-26,1188274.02850855
2020-06-27,1211153.00030514
2020-06-28,582835.70539383
2020-06-29,672504.14086708
2020-06-30,1006648.70208555
2020-07-01,1153214.22254969
2020-07-02,1050098.01522239
2020-07-03,1018689.75819232
2020-07-04,966638.36105652
2020-07-05,678509.30387276
2020-07-06,603884.03150431
2020-07-07,1153576.32031587
2020-07-08,1009962.36253456
2020-07-09,1102327.97486816
2020-07-10,937631.36500407
2020-07-11,980446.07806288
2020-07-12,620575.54719038
2020-07-13,884992.72501277
2020-07-14,1010537.47266059
2020-07-15,896514.60272577
2020-07-16,863526.72790664
2020-07-17,963047.75143708
2020-07-18,851855.48040499
2020-07-19,648475.74778414
2020-07-20,663612.21703625
2020-07-21,906287.93255506
2020-07-22,894788.11576861
2020-07-23,962855.92719566
2020-07-24,1002779.16440346
2020-07-25,1094132.02608357
2020-07-26,721976.84083866
2020-07-27,738382.50606003
2020-07-28,1266420.28785206
2020-07-29,1243522.61902103
2020-07-30,1126186.84192586
2020-07-31,1050299.76831996
2020-08-01,1034707.37930962
2020-08-02,821498.92902496
2020-08-03,805447.00269509
2020-08-04,1132833.99047555
2020-08-05,997423.10468149
2020-08-06,1013922.21611605
2020-08-07,1158119.70761318
2020-08-08,1021906.99944282
2020-08-09,794686.28560829
2020-08-10,726102.43745846
2020-08-11,1007285.87053503
2020-08-12,1040797.83734938
2020-08-13,965255.11327337
2020-08-14,944526.76420523
2020-08-15,1434302.37486083
2020-08-16,1439748.60070083
2020-08-17,1872578.36975137
2020-08-18,2921791.83908863
2020-08-19,2033499.77909052
2020-08-20,1906283.29040209
2020-08-21,1863026.99479109
2020-08-22,1463897.43392646
2020-08-23,1327845.60859299
2020-08-24,1359748.2164626
2020-08-25,1898575.42860441
2020-08-26,1611365.23743101
2020-08-27,1973100.5553388
2020-08-28,1981309.85208929
2020-08-29,2186108.66560767
2020-08-30,1734427.30535482
2020-08-31,1746978.08438802
2020-09-01,2773670.184521
2020-09-02,2584886.13474612
2020-09-03,2339442.45707696
2020-09-04,2793351.41781472
2020-09-05,2609461.64959172
2020-09-06,2392901.13616942
2020-09-07,2316010.63884815
2020-09-08,2994755.58967388
2020-09-09,2688176.19060348
2020-09-10,3315257.26949087
2020-09-11,3643422.97071383
2020-09-12,2866259.14641714
2020-09-13,2605440.21868077
2020-09-14,2587436.09527503
2020-09-15,2753726.52819168
2020-09-16,2892070.79025206
2020-09-17,3118283.13918821
2020-09-18,4166814.18777525
2020-09-19,3650627.09897496
2020-09-20,2853552.23453069
2020-09-21,2367467.59071409
2020-09-22,3628063.00027269
2020-09-23,2653611.22057064
2020-09-24,2754531.40055701
2020-09-25,2219063.5984823
2020-09-26,2867715.25722244
2020-09-27,2429221.96908156
2020-09-28,1999484.2081056
2020-09-29,2373421.26710272
2020-09-30,2524506.06900164
2020-10-01,2434159.41468826
2020-10-02,1931526.2681733
2020-10-03,2762232.09023362
2020-10-04,2132781.51658717
2020-10-05,1867296.19014901
2020-10-06,2118435.45983893
2020-10-07,2143812.75948941
2020-10-08,2086102.56606907
2020-10-09,1964510.77193666
2020-10-10,2765450.9239086
2020-10-11,1961103.8041393
2020-10-12,2096406.95811548
2020-10-13,2187984.6138702
2020-10-14,2279035.81684049
2020-10-15,2459762.46062336
2020-10-16,2516562.35928645
2020-10-17,2347357.47183262
2020-10-18,2434077.98305687
2020-10-19,2157458.72174542
2020-10-20,3493799.3893667
2020-10-21,4207878.77195381
2020-10-22,3778335.22252156
2020-10-23,4256192.23835902
2020-10-24,2445586.76404196
2020-10-25,1859174.91090146
2020-10-26,1606665.11409205
2020-10-27,2891765.95477392
2020-10-28,2492153.60039868
2020-10-29,2725298.0538771
2020-10-30,2422985.88873808
2020-10-31,2307792.93568326
2020-11-01,1649410.84930265
2020-11-02,2194637.8694114
2020-11-03,2606566.32302849
2020-11-04,3182109.84053207
2020-11-05,2049087.10505919
2020-11-06,3118504.89632562
2020-11-07,3088646.80140255
2020-11-08,1535012.80874126
2020-11-09,1479799.35403584
2020-11-10,2129075.00528223
2020-11-11,2189545.6462428
2020-11-12,2066615.50497891
2020-11-13,1979836.7921495
2020-11-14,1574037.37904514
2020-11-15,1849266.98631223
2020-11-16,1600337.13724302
2020-11-17,3690515.89632335
2020-11-18,3017450.11059511
2020-11-19,3014601.25166023
2020-11-20,2264878.92556424
2020-11-21,2439557.79156103
2020-11-22,1907736.92974927
2020-11-23,1928445.40635311
2020-11-24,2337827.50808119
2020-11-25,2251396.01347542
2020-11-26,2189432.52667496
2020-11-27,2277940.3079588
